person_age,person_education,person_income,person_emp_exp,person_home_ownership,loan_amnt,loan_intent,loan_percent_income,cb_person_cred_hist_length,credit_score,previous_loan_defaults_on_file,loan_status
24.0,HighSchool,91229.0,2,OTHER,12000.0,HOMEIMPROVEMENT,0.13,3.0,663,Yes,0
26.0,Master,55056.0,3,RENT,11000.0,PERSONAL,0.2,2.0,721,Yes,0
26.0,Bachelor,70235.0,4,MORTGAGE,3405.0,PERSONAL,0.05,4.0,616,Yes,0
22.0,HighSchool,60834.0,0,MORTGAGE,14000.0,EDUCATION,0.23,4.0,653,Yes,0
34.0,Bachelor,180936.0,11,MORTGAGE,6000.0,DEBTCONSOLIDATION,0.03,10.0,684,Yes,0
25.0,HighSchool,32374.0,0,MORTGAGE,4000.0,HOMEIMPROVEMENT,0.12,3.0,692,No,0
25.0,Master,71497.0,5,MORTGAGE,5000.0,DEBTCONSOLIDATION,0.07,4.0,590,Yes,0
29.0,Master,93932.0,6,OWN,1000.0,EDUCATION,0.01,9.0,646,No,0
39.0,HighSchool,85179.0,18,RENT,6000.0,HOMEIMPROVEMENT,0.07,12.0,643,Yes,0
26.0,Associate,91870.0,3,MORTGAGE,1200.0,PERSONAL,0.01,2.0,662,No,0
28.0,Bachelor,240579.0,6,RENT,15000.0,VENTURE,0.06,10.0,599,Yes,0
29.0,Bachelor,18196.0,7,RENT,1400.0,VENTURE,0.08,6.0,672,No,0
27.0,Doctorate,44927.0,4,RENT,9000.0,MEDICAL,0.2,8.0,727,No,0
26.0,Master,38360.0,3,RENT,7000.0,EDUCATION,0.18,2.0,675,Yes,0
29.0,HighSchool,27725.0,4,OWN,8000.0,EDUCATION,0.29,9.0,571,Yes,0
22.0,HighSchool,79817.0,0,RENT,16800.0,MEDICAL,0.21,3.0,671,Yes,0
23.0,Master,98891.0,0,MORTGAGE,2400.0,DEBTCONSOLIDATION,0.02,4.0,580,Yes,0
27.0,HighSchool,72839.0,6,OWN,10500.0,HOMEIMPROVEMENT,0.14,7.0,648,Yes,0
23.0,Master,145333.0,0,MORTGAGE,20000.0,MEDICAL,0.14,3.0,697,No,0
23.0,Bachelor,82752.0,5,MORTGAGE,1000.0,EDUCATION,0.01,3.0,695,No,0
22.0,Bachelor,65786.0,0,RENT,8075.0,MEDICAL,0.12,3.0,543,Yes,0
34.0,Bachelor,54125.0,10,RENT,12297.0,VENTURE,0.23,12.0,675,No,0
28.0,Bachelor,51429.0,5,RENT,6407.0,MEDICAL,0.12,6.0,645,Yes,0
42.0,HighSchool,42846.0,19,RENT,7500.0,MEDICAL,0.18,15.0,654,Yes,0
25.0,Master,157114.0,2,MORTGAGE,8000.0,HOMEIMPROVEMENT,0.05,4.0,692,Yes,0
32.0,Associate,48948.0,11,MORTGAGE,2200.0,EDUCATION,0.04,8.0,679,Yes,0
27.0,Associate,72940.0,5,MORTGAGE,10000.0,PERSONAL,0.14,5.0,596,Yes,0
26.0,Bachelor,42623.0,3,MORTGAGE,19279.0,PERSONAL,0.45,7.0,524,Yes,0
24.0,HighSchool,44310.0,1,OWN,12000.0,MEDICAL,0.27,3.0,627,Yes,0
21.0,Associate,42819.0,0,OWN,4000.0,EDUCATION,0.09,2.0,545,Yes,0
27.0,Master,94884.0,3,RENT,8000.0,VENTURE,0.08,5.0,667,Yes,0
25.0,HighSchool,82852.0,6,MORTGAGE,8000.0,DEBTCONSOLIDATION,0.1,3.0,589,Yes,0
23.0,Bachelor,121040.0,3,MORTGAGE,8000.0,MEDICAL,0.07,4.0,667,Yes,0
29.0,HighSchool,72363.0,8,RENT,9000.0,HOMEIMPROVEMENT,0.12,9.0,538,Yes,0
21.0,Associate,22491.0,0,RENT,2493.0,MEDICAL,0.11,3.0,627,Yes,0
24.0,Master,75068.0,4,MORTGAGE,1500.0,MEDICAL,0.02,2.0,589,Yes,0
22.0,Associate,58640.0,0,RENT,7200.0,EDUCATION,0.12,4.0,526,Yes,0
29.0,HighSchool,55859.0,9,MORTGAGE,9600.0,VENTURE,0.17,5.0,703,No,0
21.0,Associate,32568.0,0,RENT,2400.0,EDUCATION,0.07,2.0,545,No,0
27.0,Associate,45698.0,9,OWN,8000.0,HOMEIMPROVEMENT,0.18,10.0,682,No,0
31.0,Associate,173479.0,9,MORTGAGE,19671.0,DEBTCONSOLIDATION,0.11,8.0,641,Yes,0
23.0,Bachelor,51471.0,0,RENT,8500.0,EDUCATION,0.17,4.0,486,Yes,0
28.0,Bachelor,49048.0,4,RENT,12000.0,DEBTCONSOLIDATION,0.24,7.0,658,Yes,0
29.0,Doctorate,104950.0,6,RENT,15000.0,HOMEIMPROVEMENT,0.14,6.0,661,No,0
24.0,Master,98256.0,0,RENT,14000.0,DEBTCONSOLIDATION,0.14,4.0,555,Yes,0
60.0,Master,106501.0,41,OWN,6000.0,PERSONAL,0.06,18.0,709,Yes,0
32.0,Associate,117583.0,10,MORTGAGE,5500.0,HOMEIMPROVEMENT,0.05,9.0,604,Yes,0
25.0,Associate,106769.0,1,MORTGAGE,15000.0,EDUCATION,0.14,3.0,519,Yes,0
32.0,Associate,58658.0,10,OWN,12082.0,MEDICAL,0.21,11.0,609,Yes,0
22.0,Bachelor,66912.0,2,RENT,15000.0,PERSONAL,0.22,4.0,615,Yes,0
29.0,Bachelor,119561.0,6,RENT,12500.0,DEBTCONSOLIDATION,0.1,10.0,642,No,0
25.0,Bachelor,109326.0,0,MORTGAGE,10000.0,HOMEIMPROVEMENT,0.09,4.0,569,Yes,0
23.0,Associate,72132.0,1,RENT,3000.0,MEDICAL,0.04,3.0,622,No,0
24.0,Master,125695.0,0,MORTGAGE,19000.0,VENTURE,0.15,4.0,603,Yes,0
29.0,Bachelor,65856.0,4,MORTGAGE,5000.0,DEBTCONSOLIDATION,0.08,5.0,664,No,0
29.0,Associate,27409.0,2,RENT,4000.0,PERSONAL,0.15,7.0,613,No,0
22.0,Bachelor,129347.0,0,MORTGAGE,30000.0,EDUCATION,0.23,3.0,650,Yes,0
24.0,Associate,228916.0,0,RENT,12899.0,EDUCATION,0.06,4.0,614,No,0
24.0,Associate,59388.0,1,RENT,10000.0,EDUCATION,0.17,3.0,576,Yes,0
22.0,Master,33751.0,0,RENT,5000.0,EDUCATION,0.15,3.0,697,No,0
28.0,Bachelor,67811.0,6,MORTGAGE,20000.0,MEDICAL,0.29,8.0,661,Yes,0
25.0,Associate,78671.0,0,RENT,5000.0,PERSONAL,0.06,5.0,576,Yes,0
25.0,HighSchool,281967.0,6,MORTGAGE,20032.0,HOMEIMPROVEMENT,0.07,5.0,610,Yes,0
44.0,HighSchool,44192.0,22,MORTGAGE,1000.0,EDUCATION,0.02,14.0,541,No,0
34.0,HighSchool,31169.0,9,RENT,3730.0,DEBTCONSOLIDATION,0.12,7.0,597,Yes,0
29.0,Bachelor,37183.0,5,OWN,10000.0,PERSONAL,0.27,5.0,588,Yes,0
27.0,Bachelor,85263.0,6,RENT,9000.0,MEDICAL,0.11,5.0,694,No,0
40.0,HighSchool,26297.0,17,RENT,5437.0,VENTURE,0.21,13.0,712,No,0
24.0,Bachelor,105563.0,2,RENT,11200.0,EDUCATION,0.11,4.0,599,Yes,0
22.0,Bachelor,151143.0,1,OTHER,10000.0,VENTURE,0.07,2.0,688,No,0
33.0,Bachelor,26296.0,13,OWN,3600.0,PERSONAL,0.14,5.0,630,No,0
33.0,HighSchool,181234.0,10,MORTGAGE,14000.0,VENTURE,0.08,7.0,652,Yes,0
36.0,Bachelor,166521.0,13,MORTGAGE,10000.0,VENTURE,0.06,15.0,597,Yes,0
27.0,Master,35736.0,3,RENT,4000.0,MEDICAL,0.11,8.0,617,Yes,0
22.0,Bachelor,61213.0,0,MORTGAGE,7800.0,PERSONAL,0.13,3.0,664,Yes,0
26.0,Bachelor,116010.0,2,MORTGAGE,8000.0,VENTURE,0.07,4.0,582,Yes,0
22.0,Bachelor,60177.0,4,MORTGAGE,4800.0,VENTURE,0.08,3.0,554,Yes,0
22.0,HighSchool,84671.0,0,OWN,8000.0,VENTURE,0.09,3.0,664,No,0
28.0,HighSchool,55068.0,6,RENT,10000.0,MEDICAL,0.18,5.0,638,Yes,0
22.0,Associate,58668.0,0,MORTGAGE,15000.0,EDUCATION,0.26,4.0,692,Yes,0
24.0,HighSchool,65918.0,1,MORTGAGE,8525.0,MEDICAL,0.13,4.0,605,Yes,0
31.0,Bachelor,69525.0,7,MORTGAGE,7500.0,DEBTCONSOLIDATION,0.11,5.0,580,Yes,0
23.0,HighSchool,57580.0,0,MORTGAGE,7500.0,VENTURE,0.13,4.0,580,No,0
30.0,Bachelor,181152.0,9,RENT,21000.0,VENTURE,0.12,9.0,606,Yes,0
24.0,Bachelor,33657.0,0,RENT,2441.0,EDUCATION,0.07,3.0,659,Yes,0
31.0,Master,38032.0,7,RENT,5000.0,VENTURE,0.13,9.0,712,Yes,0
24.0,Associate,287300.0,0,MORTGAGE,25778.0,VENTURE,0.09,3.0,624,Yes,0
29.0,HighSchool,72925.0,3,MORTGAGE,20000.0,PERSONAL,0.27,7.0,684,No,0
30.0,Bachelor,71385.0,5,RENT,12000.0,DEBTCONSOLIDATION,0.17,10.0,688,Yes,0
26.0,Master,51371.0,0,RENT,6000.0,EDUCATION,0.12,2.0,664,Yes,0
33.0,Associate,75436.0,11,OWN,9800.0,HOMEIMPROVEMENT,0.13,10.0,616,Yes,0
33.0,Master,77760.0,12,MORTGAGE,8500.0,DEBTCONSOLIDATION,0.11,8.0,694,Yes,0
21.0,Bachelor,27072.0,0,MORTGAGE,3800.0,DEBTCONSOLIDATION,0.14,2.0,643,No,0
48.0,Associate,36538.0,27,OWN,10000.0,EDUCATION,0.27,12.0,663,Yes,0
22.0,Associate,52777.0,0,MORTGAGE,6650.0,PERSONAL,0.13,3.0,558,Yes,0
35.0,Associate,95871.0,11,MORTGAGE,25000.0,EDUCATION,0.26,9.0,710,Yes,0
45.0,HighSchool,84406.0,21,OWN,6000.0,VENTURE,0.07,13.0,693,No,0
33.0,Master,150887.0,10,RENT,12000.0,EDUCATION,0.08,8.0,603,Yes,0
24.0,Master,75216.0,0,MORTGAGE,20000.0,MEDICAL,0.27,4.0,618,No,0
22.0,Bachelor,12327.0,2,RENT,1200.0,EDUCATION,0.1,3.0,631,Yes,0
25.0,HighSchool,36818.0,4,RENT,3000.0,PERSONAL,0.08,2.0,585,Yes,0
29.0,Bachelor,151065.0,4,MORTGAGE,12000.0,PERSONAL,0.08,7.0,670,No,0
25.0,Bachelor,80044.0,3,RENT,17804.0,EDUCATION,0.22,3.0,617,No,0
28.0,HighSchool,41187.0,0,MORTGAGE,3000.0,MEDICAL,0.07,5.0,542,Yes,0
24.0,Master,130984.0,4,OTHER,10000.0,EDUCATION,0.08,4.0,647,Yes,0
28.0,Associate,51582.0,4,MORTGAGE,12000.0,DEBTCONSOLIDATION,0.23,7.0,605,No,0
30.0,Master,59869.0,8,MORTGAGE,8500.0,PERSONAL,0.14,9.0,692,No,0
28.0,Master,45763.0,3,RENT,10000.0,EDUCATION,0.22,7.0,632,Yes,0
28.0,Master,239600.0,6,MORTGAGE,10000.0,HOMEIMPROVEMENT,0.04,10.0,711,No,0
24.0,Bachelor,92686.0,3,MORTGAGE,12000.0,DEBTCONSOLIDATION,0.13,3.0,669,No,0
23.0,HighSchool,49061.0,0,RENT,10000.0,DEBTCONSOLIDATION,0.2,4.0,638,No,0
29.0,Bachelor,116361.0,4,MORTGAGE,15000.0,DEBTCONSOLIDATION,0.13,6.0,645,No,0
27.0,Doctorate,175760.0,5,MORTGAGE,2500.0,VENTURE,0.01,9.0,653,Yes,0
33.0,Bachelor,22715.0,15,RENT,2700.0,VENTURE,0.12,9.0,558,No,0
35.0,Associate,55030.0,12,MORTGAGE,1000.0,VENTURE,0.02,10.0,651,Yes,0
25.0,Bachelor,45038.0,0,RENT,9172.0,MEDICAL,0.2,5.0,596,No,0
44.0,HighSchool,145173.0,25,MORTGAGE,4000.0,HOMEIMPROVEMENT,0.03,14.0,706,No,0
26.0,Master,109089.0,5,RENT,20000.0,MEDICAL,0.18,3.0,537,Yes,0
24.0,HighSchool,88455.0,3,MORTGAGE,16000.0,MEDICAL,0.18,4.0,649,Yes,0
41.0,Doctorate,120887.0,18,MORTGAGE,6000.0,EDUCATION,0.05,15.0,701,Yes,0
25.0,Associate,60987.0,0,MORTGAGE,8000.0,DEBTCONSOLIDATION,0.13,4.0,698,Yes,0
25.0,Bachelor,52804.0,4,MORTGAGE,10000.0,DEBTCONSOLIDATION,0.19,3.0,678,Yes,0
30.0,HighSchool,52653.0,9,RENT,3200.0,MEDICAL,0.06,5.0,598,Yes,0
26.0,Master,67044.0,2,RENT,6000.0,HOMEIMPROVEMENT,0.09,4.0,547,Yes,0
28.0,Associate,217193.0,5,MORTGAGE,14000.0,MEDICAL,0.06,7.0,618,Yes,0
27.0,Associate,43183.0,5,RENT,5000.0,DEBTCONSOLIDATION,0.12,8.0,676,No,0
22.0,HighSchool,42201.0,0,RENT,7200.0,VENTURE,0.17,4.0,586,Yes,0
34.0,Associate,164870.0,11,MORTGAGE,15000.0,VENTURE,0.09,6.0,598,No,0
24.0,Associate,87439.0,4,RENT,8000.0,HOMEIMPROVEMENT,0.09,2.0,591,No,0
23.0,HighSchool,69927.0,0,RENT,7500.0,MEDICAL,0.11,3.0,583,Yes,0
26.0,Bachelor,75372.0,4,MORTGAGE,12000.0,VENTURE,0.16,2.0,558,Yes,0
35.0,Master,29791.0,11,RENT,2000.0,MEDICAL,0.07,8.0,616,Yes,0
26.0,Associate,193082.0,5,MORTGAGE,13750.0,DEBTCONSOLIDATION,0.07,4.0,579,Yes,0
25.0,Associate,53438.0,4,MORTGAGE,13000.0,EDUCATION,0.24,4.0,665,Yes,0
33.0,Bachelor,51313.0,11,MORTGAGE,13000.0,DEBTCONSOLIDATION,0.25,6.0,595,Yes,0
28.0,Bachelor,88103.0,2,RENT,12000.0,DEBTCONSOLIDATION,0.14,6.0,690,Yes,0
24.0,Bachelor,94382.0,3,MORTGAGE,8500.0,DEBTCONSOLIDATION,0.09,4.0,606,Yes,0
21.0,Master,79826.0,0,MORTGAGE,3600.0,EDUCATION,0.05,3.0,654,No,0
36.0,HighSchool,77180.0,11,MORTGAGE,5200.0,HOMEIMPROVEMENT,0.07,14.0,610,Yes,0
22.0,Bachelor,30503.0,0,OWN,4750.0,PERSONAL,0.16,4.0,657,Yes,0
22.0,Associate,73232.0,0,RENT,10000.0,MEDICAL,0.14,4.0,649,Yes,0
22.0,Bachelor,54620.0,0,RENT,1200.0,MEDICAL,0.02,3.0,668,No,0
23.0,Associate,108820.0,2,RENT,5000.0,PERSONAL,0.05,4.0,495,Yes,0
25.0,Master,53752.0,1,RENT,10000.0,PERSONAL,0.19,2.0,630,No,0
29.0,Master,151171.0,11,MORTGAGE,8500.0,HOMEIMPROVEMENT,0.06,5.0,618,No,0
24.0,Master,37233.0,2,RENT,6000.0,MEDICAL,0.16,3.0,718,Yes,0
22.0,Associate,80106.0,0,MORTGAGE,16800.0,MEDICAL,0.21,2.0,721,Yes,0
23.0,Associate,90899.0,3,RENT,8000.0,MEDICAL,0.09,4.0,672,Yes,0
24.0,HighSchool,108775.0,0,RENT,10000.0,HOMEIMPROVEMENT,0.09,4.0,615,No,0
37.0,HighSchool,102770.0,15,OWN,10000.0,EDUCATION,0.1,16.0,575,No,0
30.0,Master,33949.0,6,RENT,7000.0,MEDICAL,0.21,8.0,631,No,0
23.0,Associate,20156.0,1,RENT,2250.0,DEBTCONSOLIDATION,0.11,4.0,651,Yes,0
22.0,Bachelor,56104.0,3,RENT,6200.0,EDUCATION,0.11,3.0,638,No,0
25.0,Bachelor,45473.0,4,MORTGAGE,8400.0,PERSONAL,0.18,4.0,686,No,0
28.0,Associate,133145.0,7,RENT,4000.0,DEBTCONSOLIDATION,0.03,9.0,601,Yes,0
27.0,HighSchool,79247.0,3,RENT,18000.0,HOMEIMPROVEMENT,0.23,5.0,609,Yes,0
34.0,Bachelor,73259.0,11,RENT,8500.0,PERSONAL,0.12,8.0,464,Yes,0
23.0,Master,189903.0,1,RENT,10000.0,EDUCATION,0.05,2.0,637,No,0
27.0,Bachelor,119764.0,2,MORTGAGE,4997.0,PERSONAL,0.04,3.0,566,Yes,0
30.0,Bachelor,53783.0,9,RENT,7600.0,MEDICAL,0.14,8.0,546,Yes,0
24.0,Bachelor,100658.0,1,RENT,25000.0,EDUCATION,0.25,3.0,695,No,0
38.0,Bachelor,67182.0,16,MORTGAGE,22500.0,HOMEIMPROVEMENT,0.33,12.0,650,Yes,0
34.0,HighSchool,55049.0,9,RENT,5510.0,EDUCATION,0.1,6.0,679,Yes,0
38.0,Associate,79199.0,14,MORTGAGE,15000.0,EDUCATION,0.19,17.0,631,No,0
24.0,HighSchool,38298.0,5,RENT,9000.0,PERSONAL,0.23,4.0,631,Yes,0
33.0,Bachelor,45397.0,12,MORTGAGE,13000.0,PERSONAL,0.29,7.0,608,Yes,0
33.0,Bachelor,45330.0,9,MORTGAGE,13000.0,MEDICAL,0.29,9.0,601,No,0
30.0,Master,31356.0,7,OWN,1361.0,EDUCATION,0.04,6.0,670,Yes,0
23.0,Associate,144840.0,0,MORTGAGE,14000.0,VENTURE,0.1,3.0,547,Yes,0
27.0,HighSchool,48625.0,7,RENT,12000.0,MEDICAL,0.25,9.0,610,Yes,0
22.0,Bachelor,76105.0,0,OWN,7000.0,VENTURE,0.09,2.0,628,Yes,0
25.0,HighSchool,40366.0,0,MORTGAGE,8000.0,EDUCATION,0.2,3.0,524,Yes,0
35.0,Associate,82102.0,12,RENT,16000.0,PERSONAL,0.19,5.0,661,No,0
24.0,Associate,69542.0,3,RENT,6000.0,VENTURE,0.09,3.0,668,No,0
29.0,HighSchool,126764.0,6,MORTGAGE,15000.0,HOMEIMPROVEMENT,0.12,5.0,537,Yes,0
31.0,Master,69118.0,9,MORTGAGE,22528.0,EDUCATION,0.33,7.0,699,Yes,0
34.0,Master,36328.0,11,RENT,5000.0,VENTURE,0.14,7.0,650,No,0
39.0,HighSchool,58508.0,16,MORTGAGE,3000.0,DEBTCONSOLIDATION,0.05,11.0,636,Yes,0
24.0,Master,70925.0,2,RENT,6000.0,VENTURE,0.08,2.0,662,Yes,0
22.0,Bachelor,59576.0,0,MORTGAGE,2400.0,EDUCATION,0.04,4.0,645,Yes,0
23.0,Associate,30846.0,2,MORTGAGE,5000.0,EDUCATION,0.16,2.0,670,No,0
25.0,Associate,51567.0,0,OWN,18000.0,EDUCATION,0.35,2.0,602,Yes,0
23.0,Associate,31364.0,1,MORTGAGE,5000.0,PERSONAL,0.16,3.0,617,Yes,0
22.0,HighSchool,45203.0,4,RENT,7500.0,EDUCATION,0.17,3.0,596,No,0
39.0,Associate,79067.0,17,MORTGAGE,6000.0,EDUCATION,0.08,14.0,682,Yes,0
22.0,Associate,55204.0,0,RENT,5000.0,MEDICAL,0.09,2.0,522,Yes,0
24.0,Bachelor,40591.0,5,RENT,10048.0,EDUCATION,0.25,3.0,682,Yes,0
22.0,HighSchool,139162.0,1,MORTGAGE,12000.0,EDUCATION,0.09,3.0,589,Yes,0
32.0,Master,91345.0,9,MORTGAGE,5600.0,PERSONAL,0.06,9.0,708,No,0
21.0,Bachelor,36725.0,1,RENT,3000.0,EDUCATION,0.08,4.0,662,Yes,0
23.0,HighSchool,108863.0,0,MORTGAGE,8000.0,EDUCATION,0.07,3.0,589,Yes,0
23.0,Bachelor,30890.0,3,RENT,5000.0,EDUCATION,0.16,4.0,655,No,0
31.0,Bachelor,36961.0,12,RENT,4800.0,MEDICAL,0.13,8.0,650,Yes,0
26.0,Bachelor,72513.0,1,MORTGAGE,30304.0,EDUCATION,0.42,4.0,526,Yes,0
26.0,Bachelor,109050.0,7,RENT,8000.0,EDUCATION,0.07,3.0,638,Yes,0
23.0,Master,60926.0,2,MORTGAGE,6000.0,PERSONAL,0.1,2.0,612,Yes,0
40.0,Associate,198068.0,19,RENT,8000.0,DEBTCONSOLIDATION,0.04,17.0,673,Yes,0
23.0,Bachelor,63261.0,0,MORTGAGE,12800.0,EDUCATION,0.2,2.0,598,Yes,0
39.0,HighSchool,49107.0,15,RENT,5200.0,EDUCATION,0.11,17.0,651,No,0
26.0,HighSchool,52903.0,3,RENT,4000.0,MEDICAL,0.08,4.0,614,Yes,0
25.0,Bachelor,271324.0,3,MORTGAGE,30000.0,HOMEIMPROVEMENT,0.11,2.0,637,Yes,0
34.0,Master,59369.0,9,MORTGAGE,5000.0,MEDICAL,0.08,9.0,714,Yes,0
27.0,Bachelor,127996.0,5,MORTGAGE,4000.0,EDUCATION,0.03,8.0,640,Yes,0
32.0,Master,44195.0,13,OWN,4900.0,MEDICAL,0.11,10.0,702,No,0
25.0,HighSchool,95698.0,3,MORTGAGE,10000.0,MEDICAL,0.1,3.0,617,No,0
28.0,Master,67131.0,1,RENT,4000.0,EDUCATION,0.06,10.0,658,Yes,0
24.0,Associate,87019.0,0,MORTGAGE,15000.0,PERSONAL,0.17,3.0,632,Yes,0
25.0,Associate,241075.0,0,MORTGAGE,25000.0,VENTURE,0.1,5.0,613,Yes,0
34.0,Associate,43207.0,11,MORTGAGE,5000.0,PERSONAL,0.12,7.0,698,No,0
22.0,Bachelor,100346.0,0,MORTGAGE,25000.0,EDUCATION,0.25,4.0,658,Yes,0
30.0,Bachelor,132743.0,5,MORTGAGE,25000.0,DEBTCONSOLIDATION,0.19,8.0,647,No,0
23.0,Master,96761.0,4,MORTGAGE,11000.0,PERSONAL,0.11,3.0,601,Yes,0
27.0,Bachelor,90659.0,8,MORTGAGE,18000.0,PERSONAL,0.2,9.0,625,Yes,0
22.0,Associate,31313.0,0,OWN,5000.0,VENTURE,0.16,2.0,577,No,0
25.0,Associate,70636.0,5,MORTGAGE,2200.0,DEBTCONSOLIDATION,0.03,4.0,654,Yes,0
23.0,Associate,44045.0,0,RENT,10000.0,DEBTCONSOLIDATION,0.23,4.0,579,Yes,0
22.0,Bachelor,82781.0,0,RENT,6000.0,EDUCATION,0.07,3.0,610,No,0
27.0,Bachelor,96908.0,4,MORTGAGE,35000.0,VENTURE,0.36,8.0,585,Yes,0
28.0,HighSchool,91161.0,5,RENT,7200.0,DEBTCONSOLIDATION,0.08,7.0,595,Yes,0
25.0,Bachelor,103301.0,3,MORTGAGE,1500.0,DEBTCONSOLIDATION,0.01,2.0,637,No,0
23.0,HighSchool,64049.0,3,MORTGAGE,15000.0,PERSONAL,0.23,2.0,578,Yes,0
34.0,Master,65174.0,12,RENT,3200.0,MEDICAL,0.05,10.0,650,Yes,0
28.0,Associate,65219.0,6,MORTGAGE,7000.0,HOMEIMPROVEMENT,0.11,8.0,671,No,0
23.0,HighSchool,85100.0,4,RENT,12000.0,EDUCATION,0.14,4.0,636,Yes,0
24.0,HighSchool,63530.0,0,MORTGAGE,8400.0,VENTURE,0.13,4.0,563,Yes,0
28.0,Associate,40230.0,5,RENT,4500.0,MEDICAL,0.11,8.0,681,No,0
25.0,Bachelor,58841.0,1,RENT,6000.0,EDUCATION,0.1,4.0,671,No,0
22.0,HighSchool,33094.0,0,MORTGAGE,3000.0,VENTURE,0.09,3.0,512,Yes,0
25.0,HighSchool,53032.0,4,RENT,3000.0,EDUCATION,0.06,5.0,655,No,0
28.0,Bachelor,31112.0,3,RENT,5000.0,MEDICAL,0.16,7.0,504,Yes,0
30.0,Master,53113.0,11,RENT,4177.0,EDUCATION,0.08,7.0,677,Yes,0
27.0,Bachelor,37124.0,7,RENT,1500.0,EDUCATION,0.04,6.0,581,Yes,0
29.0,HighSchool,104273.0,9,MORTGAGE,25000.0,HOMEIMPROVEMENT,0.24,9.0,456,Yes,0
24.0,Bachelor,105441.0,1,RENT,4500.0,VENTURE,0.04,4.0,600,Yes,0
28.0,HighSchool,48650.0,5,RENT,4500.0,VENTURE,0.09,10.0,616,No,0
48.0,HighSchool,49164.0,23,RENT,10000.0,MEDICAL,0.2,17.0,619,Yes,0
25.0,HighSchool,252700.0,2,MORTGAGE,12646.0,PERSONAL,0.05,4.0,581,Yes,0
24.0,Bachelor,70328.0,2,RENT,5000.0,HOMEIMPROVEMENT,0.07,3.0,674,No,0
26.0,Associate,35202.0,5,OWN,6000.0,EDUCATION,0.17,3.0,583,Yes,0
27.0,HighSchool,58624.0,5,MORTGAGE,12000.0,MEDICAL,0.2,10.0,575,Yes,0
32.0,Associate,240961.0,8,RENT,35000.0,HOMEIMPROVEMENT,0.15,8.0,645,Yes,0
28.0,HighSchool,138750.0,6,MORTGAGE,17630.0,DEBTCONSOLIDATION,0.13,4.0,532,No,0
23.0,Associate,168782.0,1,RENT,12000.0,DEBTCONSOLIDATION,0.07,3.0,674,Yes,0
26.0,Associate,53863.0,2,MORTGAGE,8475.0,HOMEIMPROVEMENT,0.16,4.0,668,Yes,0
24.0,Master,51418.0,3,MORTGAGE,10000.0,PERSONAL,0.19,4.0,640,Yes,0
35.0,HighSchool,54789.0,15,RENT,10000.0,VENTURE,0.18,5.0,588,No,0
24.0,HighSchool,61142.0,0,MORTGAGE,8000.0,PERSONAL,0.13,3.0,531,Yes,0
23.0,Bachelor,40476.0,4,RENT,2000.0,EDUCATION,0.05,4.0,691,Yes,0
33.0,HighSchool,156986.0,12,MORTGAGE,2400.0,PERSONAL,0.02,7.0,686,Yes,0
22.0,HighSchool,49248.0,0,MORTGAGE,6000.0,VENTURE,0.12,2.0,640,No,0
25.0,HighSchool,39534.0,3,MORTGAGE,12500.0,VENTURE,0.32,4.0,668,No,0
25.0,Master,82931.0,1,RENT,6000.0,VENTURE,0.07,3.0,646,No,0
22.0,HighSchool,37220.0,0,MORTGAGE,6600.0,PERSONAL,0.18,4.0,645,Yes,0
26.0,Bachelor,36814.0,1,OWN,6000.0,PERSONAL,0.16,2.0,606,Yes,0
25.0,HighSchool,60517.0,1,RENT,12000.0,EDUCATION,0.2,4.0,602,Yes,0
25.0,HighSchool,103040.0,0,RENT,12000.0,EDUCATION,0.12,2.0,631,Yes,0
27.0,Bachelor,38717.0,6,OWN,14000.0,HOMEIMPROVEMENT,0.36,9.0,576,Yes,0
28.0,Doctorate,109102.0,5,OWN,20000.0,HOMEIMPROVEMENT,0.18,6.0,675,Yes,0
35.0,Bachelor,38085.0,15,RENT,4200.0,EDUCATION,0.11,6.0,682,No,0
28.0,Associate,94803.0,4,MORTGAGE,19700.0,HOMEIMPROVEMENT,0.21,9.0,544,Yes,0
23.0,Associate,49024.0,4,MORTGAGE,3500.0,EDUCATION,0.07,3.0,657,Yes,0
58.0,Bachelor,41332.0,37,RENT,1500.0,EDUCATION,0.04,28.0,679,Yes,0
23.0,Associate,48602.0,1,RENT,9250.0,EDUCATION,0.19,2.0,609,Yes,0
30.0,Associate,47953.0,3,RENT,2300.0,MEDICAL,0.05,6.0,491,Yes,0
28.0,HighSchool,110593.0,5,RENT,4997.0,EDUCATION,0.05,11.0,557,No,0
23.0,Associate,96969.0,2,RENT,20000.0,VENTURE,0.21,4.0,608,Yes,0
30.0,Master,41645.0,8,RENT,9000.0,PERSONAL,0.22,8.0,653,No,0
31.0,Bachelor,24524.0,9,OWN,5000.0,HOMEIMPROVEMENT,0.2,8.0,622,Yes,0
25.0,Bachelor,69355.0,6,MORTGAGE,25000.0,PERSONAL,0.36,3.0,705,Yes,0
22.0,Master,61077.0,0,RENT,15000.0,EDUCATION,0.25,2.0,657,No,0
25.0,HighSchool,190643.0,0,MORTGAGE,20000.0,VENTURE,0.1,2.0,619,No,0
26.0,Bachelor,57896.0,4,RENT,12134.0,MEDICAL,0.21,4.0,590,Yes,0
24.0,Bachelor,33700.0,4,RENT,3000.0,VENTURE,0.09,2.0,628,Yes,0
24.0,Associate,139367.0,2,MORTGAGE,15000.0,VENTURE,0.11,2.0,557,No,0
